chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,7193,What movie features a detective investigating the murder of a rock star while dealing with corrupt music executives and a series of dangerous encounters?,Action|Comedy,Renny Harlin,The Adventures of Ford Fairlane,1990,full_plot_semantic_query
,7193,What comedy-crime movie features a private detective investigating a rock star's murder while uncovering corruption in the music industry?,Action|Comedy,Renny Harlin,The Adventures of Ford Fairlane,1990,summary_semantic_query
,7195,"What movie features a prosecutor trying to bring down a crime lord after a key witness is murdered, involving a complex web of contract killings and mistaken identities?",Crime|Drama|Film-Noir,Bretaigne Windust,The Enforcer,1951,full_plot_semantic_query
,7195,What movie features a determined prosecutor uncovering a network of contract killings while trying to protect a key witness from a crime lord?,Crime|Drama|Film-Noir,Bretaigne Windust,The Enforcer,1951,summary_semantic_query
,7198,Is there a romantic comedy where a woman outsmarts a womanizer while dealing with her father's gambling issues?,Comedy|Romance,James Toback,The Pick-up Artist,1987,full_plot_semantic_query
,7198,What romantic comedy features a woman dealing with her alcoholic father while navigating a relationship with a charming womanizer?,Comedy|Romance,James Toback,The Pick-up Artist,1987,summary_semantic_query
,7200,"What movie features a military officer who defies orders to prove the effectiveness of air power, leading to a court-martial and public outcry?",Drama|War,Otto Preminger,The Court-Martial of Billy Mitchell,1955,full_plot_semantic_query
,7200,What movie features a general who defies military orders to prove the importance of air power and faces a court-martial for his actions?,Drama|War,Otto Preminger,The Court-Martial of Billy Mitchell,1955,summary_semantic_query
,7201,What happens when a group of burglars from Paris mistakenly robs the house of a Chicago Mafia underboss?,Comedy|Crime,Brad Mirman,Crime Spree,2003,full_plot_semantic_query
,7201,What is a crime-comedy movie about a group of burglars who accidentally rob a Mafia underboss and face chaos from various criminal elements?,Comedy|Crime,Brad Mirman,Crime Spree,2003,summary_semantic_query
,7204,"What movie features a character who becomes involved with a motorcycle gang after standing up to a member, leading to a series of violent confrontations and a love triangle?",Drama,Richard Rush,Hells Angels on Wheels,1967,full_plot_semantic_query
,7204,What movie features a man who joins a motorcycle gang and faces conflict over loyalty and romance within the violent subculture?,Drama,Richard Rush,Hells Angels on Wheels,1967,summary_semantic_query
,7205,What movie features a kidnapping in Morocco that leads to international conflict and a military intervention by the United States?,Adventure,John Milius,The Wind and the Lion,1975,full_plot_semantic_query
,7205,"What movie features a Berber leader who kidnaps an American woman and her children to spark international conflict, leading to a complex relationship and a three-way battle?",Adventure,John Milius,The Wind and the Lion,1975,summary_semantic_query
,7207,What coming-of-age film explores the challenges of young women navigating relationships and the consequences of their choices during a spring break trip?,Comedy,Henry Levin,Where the Boys Are,1960,full_plot_semantic_query
,7207,"What coming-of-age movie explores themes of love, friendship, and the serious consequences of sexual experiences during a spring break trip?",Comedy,Henry Levin,Where the Boys Are,1960,summary_semantic_query
,7208,"What movie features a scientist who struggles with his evil alter ego, leading to tragic consequences for those around him?",Drama|Horror,Victor Fleming,Dr. Jekyll and Mr. Hyde,1941,full_plot_semantic_query
,7208,"What movie features a scientist whose experiments reveal his dark alter ego, leading to violent consequences and a struggle between good and evil?",Drama|Horror,Victor Fleming,Dr. Jekyll and Mr. Hyde,1941,summary_semantic_query
,7210,What is a Western movie about a lawman seeking revenge for his brother's murder while navigating complicated relationships in a lawless town?,Western,John Ford,My Darling Clementine,1946,full_plot_semantic_query
,7210,What Western film features a lawman seeking revenge for his brother's murder while dealing with a love triangle and a climactic gunfight?,Western,John Ford,My Darling Clementine,1946,summary_semantic_query
,7211,What movie features a physician facing professional misconduct while helping a young woman with an out-of-wedlock pregnancy?,Comedy|Romance,Joseph L. Mankiewicz,People Will Talk,1951,full_plot_semantic_query
,7211,What is a drama that explores themes of love and redemption through a physician facing professional misconduct while helping a woman with an out-of-wedlock pregnancy?,Comedy|Romance,Joseph L. Mankiewicz,People Will Talk,1951,summary_semantic_query
,7212,What romantic comedy features a French Army captain disguising himself as a female nurse to emigrate with his American wife after World War II?,Comedy|Romance,Howard Hawks,I Was a Male War Bride,1949,full_plot_semantic_query
,7212,What romantic comedies feature a male character disguising himself to overcome bureaucratic obstacles in a post-war setting?,Comedy|Romance,Howard Hawks,I Was a Male War Bride,1949,summary_semantic_query
,7213,What movie features a couple on the brink of divorce who try to salvage their marriage through counseling but end up in a comedic situation involving a hypnotist and a mock striptease?,Comedy,Bud Yorkin,Divorce American Style,1967,full_plot_semantic_query
,7213,What are some comedies that explore the challenges of marriage and divorce with a humorous twist?,Comedy,Bud Yorkin,Divorce American Style,1967,summary_semantic_query
,7214,What movie features Navy pilots on leave in San Francisco who indulge in a lavish lifestyle while dealing with the emotional aftermath of war?,Comedy|Romance|War,Stanley Donen,Kiss Them for Me,1957,full_plot_semantic_query
,7214,What romantic comedy features Navy pilots on leave in San Francisco dealing with love and war fatigue?,Comedy|Romance|War,Stanley Donen,Kiss Them for Me,1957,summary_semantic_query
,7215,What movie features a fishing boat captain in Martinique who gets involved with the French Resistance while navigating a romance with an American singer?,Drama|Romance|Thriller,Howard Hawks,To Have and Have Not,1944,full_plot_semantic_query
,7215,What movie features a fishing-boat operator who gets involved with the French Resistance while developing a romance with an American singer during World War II?,Drama|Romance|Thriller,Howard Hawks,To Have and Have Not,1944,summary_semantic_query
,7216,"What is a crime drama about a recently released gangster planning a heist at a resort, who becomes involved with a dance-hall girl and faces tragic consequences?",Crime|Drama|Film-Noir|Thriller,Raoul Walsh,High Sierra,1941,full_plot_semantic_query
,7216,"What film features a recently pardoned gangster leading a heist that goes wrong, involving themes of crime, love, and betrayal?",Crime|Drama|Film-Noir|Thriller,Raoul Walsh,High Sierra,1941,summary_semantic_query
,7217,What movie features a man wrongfully convicted of murder who undergoes plastic surgery to escape the law and seeks to prove his innocence while being pursued by those who want to harm him?,Crime|Drama|Film-Noir|Romance|Thriller,Delmer Daves,Dark Passage,1947,full_plot_semantic_query
,7217,What is a suspenseful noir film about a man wrongfully convicted of murder who undergoes plastic surgery while trying to prove his innocence?,Crime|Drama|Film-Noir|Romance|Thriller,Delmer Daves,Dark Passage,1947,summary_semantic_query
,7218,"What movie features a posse that wrongly accuses and lynches three men suspected of cattle rustling, only to later discover that the real victim is alive?",Drama|Western,William A. Wellman,The Ox-Bow Incident,1943,full_plot_semantic_query
,7218,What movie explores the themes of mob mentality and the consequences of hasty justice decisions in a tense Western setting?,Drama|Western,William A. Wellman,The Ox-Bow Incident,1943,summary_semantic_query
,7219,"What movie features two brothers who face challenges as independent truck drivers, including a dangerous love triangle and a murder accusation?",Drama,Raoul Walsh,They Drive by Night,1940,full_plot_semantic_query
,7219,"What movie features independent truck drivers dealing with loan sharks, a tragic accident, and a murder investigation involving a manipulative woman?",Drama,Raoul Walsh,They Drive by Night,1940,summary_semantic_query
,7221,What movie features a reporter who falls in love with a wealthy woman while navigating conflicts with her family and his own identity?,Comedy|Romance,Frank Capra,Platinum Blonde,1931,full_plot_semantic_query
,7221,Can you recommend a romantic comedy about a reporter who falls in love with a wealthy socialite while investigating a scandal?,Comedy|Romance,Frank Capra,Platinum Blonde,1931,summary_semantic_query
